assists,gameDate,gameId,gamesPlayed,gamesStarted,goals,goalsAgainst,goalsAgainstAverage,losses,opponentTeamAbbrev,otLosses,penaltyMinutes,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerWeight,points,savePctg,saves,shotsAgainst,shutouts,teamAbbrev,ties,timeOnIce,wins
0,2018-02-16T00:00:00Z,2017020887,1,1,0,2,2.0,0,MTL,0,0,FIN,1989-05-12,,,,,Antti,72,8477293,0,1,Raanta,Antti Raanta,FIN,G,L,195,0,0.9444,34,36,0,ARI,0,3600,1
0,2018-02-16T00:00:00Z,2017020885,1,1,0,4,4.07,1,WSH,0,0,CAN,1986-05-04,SK,14,1,2004,Devan,78,8471227,0,1,Dubnyk,Devan Dubnyk,CAN,G,L,218,0,0.8461,22,26,0,MIN,0,3538,0
0,2018-02-16T00:00:00Z,2017020884,1,1,0,4,4.2105,1,CGY,0,0,FIN,1982-11-03,,258,8,2004,Pekka,77,8471469,0,1,Rinne,Pekka Rinne,FIN,G,L,217,0,0.8709,27,31,0,NSH,0,3420,0
0,2018-02-16T00:00:00Z,2017020879,1,1,0,5,5.0,1,NJD,0,0,USA,1988-12-22,VA,153,6,2007,Scott,78,8474152,0,1,Darling,Scott Darling,USA,G,L,232,0,0.7727,17,22,0,CAR,0,3600,0
0,2018-02-16T00:00:00Z,2017020881,1,1,0,1,1.0,0,LAK,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,0.9714,34,35,0,PIT,0,3600,1
0,2018-02-16T00:00:00Z,2017020887,1,1,0,5,5.0,1,ARI,0,0,CAN,1987-08-16,BC,5,1,2005,Carey,75,8471679,0,1,Price,Carey Price,CAN,G,L,215,0,0.7619,16,21,0,MTL,0,3600,0
0,2018-02-15T00:30:00Z,2017020877,1,1,0,2,2.0899,1,COL,0,0,FIN,1983-08-29,,,,,Antti,74,8474550,0,1,Niemi,Antti Niemi,FIN,G,L,215,0,0.92,23,25,0,MTL,0,3445,0
0,2018-02-15T00:30:00Z,2017020877,1,1,0,0,0.0,0,MTL,0,0,RUS,1988-04-27,,23,1,2006,Semyon,74,8473575,0,1,Varlamov,Semyon Varlamov,RUS,G,L,209,0,1.0,44,44,1,COL,0,3595,1
0,2018-02-15T00:00:00Z,2017020878,1,1,0,3,3.0,0,VAN,0,0,CAN,1988-03-15,MB,99,4,2006,James,74,8473503,0,1,Reimer,James Reimer,CAN,G,L,217,0,0.9189,34,37,0,FLA,0,3600,1
0,2018-02-15T00:00:00Z,2017020876,1,1,0,5,5.1034,1,TOR,0,0,FIN,1994-04-28,,62,3,2012,Joonas,75,8476914,0,1,Korpisalo,Joonas Korpisalo,FIN,G,L,182,0,0.8148,22,27,0,CBJ,0,3527,0
0,2018-02-15T00:00:00Z,2017020876,1,1,0,3,3.0,0,CBJ,0,0,DNK,1989-10-02,,87,3,2012,Frederik,76,8475883,0,1,Andersen,Frederik Andersen,DNK,G,L,230,0,0.9473,54,57,0,TOR,0,3600,1
0,2018-02-15T00:00:00Z,2017020878,1,0,0,0,0.0,0,FLA,0,0,SWE,1990-03-19,,62,3,2009,Anders,78,8475195,0,1,Nilsson,Anders Nilsson,SWE,G,L,229,0,1.0,20,20,0,VAN,0,2367,0
0,2018-02-15T00:00:00Z,2017020878,1,1,0,4,12.0,1,FLA,0,0,SWE,1990-01-31,,31,2,2008,Jacob,78,8474593,0,1,Markstrom,Jacob Markstrom,SWE,G,L,196,0,0.7142,10,14,0,VAN,0,1200,0
0,2018-02-14T00:30:00Z,2017020870,1,1,0,1,1.0,0,ANA,0,0,USA,1984-03-26,NY,64,2,2003,Jimmy,73,8470657,0,1,Howard,Jimmy Howard,USA,G,L,218,0,0.9696,32,33,0,DET,0,3600,1
0,2018-02-14T00:30:00Z,2017020875,1,1,0,1,1.4827,0,SJS,0,0,CAN,1992-08-14,ON,84,3,2010,Scott,74,8475809,0,1,Wedgewood,Scott Wedgewood,CAN,G,L,195,0,0.9655,28,29,0,ARI,0,2428,1
0,2018-02-14T00:30:00Z,2017020875,1,1,0,2,2.0845,1,ARI,0,0,CAN,1990-01-10,BC,,,,Martin,76,8474889,0,1,Jones,Martin Jones,CAN,G,L,195,0,0.923,24,26,0,SJS,0,3454,0
0,2018-02-14T00:30:00Z,2017020870,1,1,0,2,2.0512,1,DET,0,0,USA,1993-07-14,PA,39,2,2011,John,75,8476434,0,1,Gibson,John Gibson,USA,G,L,223,0,0.875,14,16,0,ANA,0,3510,0
0,2018-02-14T00:30:00Z,2017020875,1,0,0,0,0.0,0,SJS,0,0,FIN,1989-05-12,,,,,Antti,72,8477293,0,1,Raanta,Antti Raanta,FIN,G,L,195,0,1.0,12,12,0,ARI,0,1172,0
0,2018-02-14T00:00:00Z,2017020868,1,1,0,3,3.0,0,OTT,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,0.909,30,33,0,PIT,0,3600,1
0,2018-02-14T00:00:00Z,2017020868,1,1,0,4,7.6514,1,PIT,0,0,USA,1990-04-27,MA,,,,Mike,74,8477237,0,1,Condon,Mike Condon,USA,G,L,195,0,0.5555,5,9,0,OTT,0,1882,0
0,2018-02-14T00:00:00Z,2017020868,1,0,0,1,2.1897,0,PIT,0,0,USA,1981-05-21,IL,73,3,2001,Craig,74,8467950,0,1,Anderson,Craig Anderson,USA,G,L,185,0,0.9444,17,18,0,OTT,0,1644,0
0,2018-02-14T00:00:00Z,2017020872,1,1,0,2,2.0022,0,NYR,0,0,CAN,1986-05-04,SK,14,1,2004,Devan,78,8471227,0,1,Dubnyk,Devan Dubnyk,CAN,G,L,218,0,0.9411,32,34,0,MIN,0,3596,1
0,2018-02-14T00:00:00Z,2017020869,1,0,0,3,4.6491,0,CAR,0,0,CAN,1990-05-05,SK,161,6,2009,Darcy,77,8475311,0,1,Kuemper,Darcy Kuemper,CAN,G,L,215,0,0.8571,18,21,0,LAK,0,2323,0
0,2018-02-14T00:00:00Z,2017020873,1,1,0,4,3.8379,0,WPG,1,0,CAN,1989-09-16,SK,93,4,2008,Braden,74,8474651,0,1,Holtby,Braden Holtby,CAN,G,L,211,0,0.909,40,44,0,WSH,0,3752,0
0,2018-02-14T00:00:00Z,2017020872,1,1,0,3,3.0594,1,MIN,0,0,SWE,1982-03-02,,205,7,2000,Henrik,73,8468685,0,1,Lundqvist,Henrik Lundqvist,SWE,G,L,180,0,0.8965,26,29,0,NYR,0,3530,0
0,2018-02-14T00:00:00Z,2017020871,1,1,0,3,2.9564,0,STL,0,0,FIN,1982-11-03,,258,8,2004,Pekka,77,8471469,0,1,Rinne,Pekka Rinne,FIN,G,L,217,0,0.9032,28,31,0,NSH,0,3653,1
0,2018-02-14T00:00:00Z,2017020865,1,1,0,3,3.0,0,TBL,0,0,CAN,1986-06-10,SK,125,5,2006,Chad,75,8473434,0,1,Johnson,Chad Johnson,CAN,G,L,197,0,0.8965,26,29,0,BUF,0,3600,1
0,2018-02-14T00:00:00Z,2017020865,1,1,0,4,4.1013,1,BUF,0,0,CAN,1992-03-06,QC,138,5,2010,Louis,75,8475839,0,1,Domingue,Louis Domingue,CAN,G,R,210,0,0.875,28,32,0,TBL,0,3511,0
0,2018-02-14T00:00:00Z,2017020867,1,1,0,4,3.6998,0,PHI,0,0,USA,1989-07-04,NY,,,,Keith,75,8476234,0,1,Kinkaid,Keith Kinkaid,USA,G,L,195,0,0.8857,31,35,0,NJD,0,3892,1
0,2018-02-14T00:00:00Z,2017020866,1,1,0,4,4.0,1,CBJ,0,0,SVK,1985-05-13,,271,9,2003,Jaroslav,71,8470860,0,1,Halak,Jaroslav Halak,SVK,G,L,183,0,0.9215,47,51,0,NYI,0,3600,0
0,2018-02-14T00:00:00Z,2017020874,1,1,0,2,2.0,0,CHI,0,0,CAN,1984-11-28,QC,1,1,2003,Marc-Andre,74,8470594,0,1,Fleury,Marc-Andre Fleury,CAN,G,L,180,0,0.9354,29,31,0,VGK,0,3600,1
0,2018-02-14T00:00:00Z,2017020874,1,1,0,4,4.1284,1,VGK,0,0,CAN,1985-11-19,AB,89,3,2004,Jeff,75,8471301,0,1,Glass,Jeff Glass,CAN,G,L,206,0,0.8888,32,36,0,CHI,0,3488,0
0,2018-02-14T00:00:00Z,2017020873,1,1,0,3,2.9181,0,WSH,0,0,USA,1993-05-19,MI,130,5,2012,Connor,76,8476945,0,1,Hellebuyck,Connor Hellebuyck,USA,G,L,207,0,0.8888,24,27,0,WPG,0,3701,1
0,2018-02-14T00:00:00Z,2017020871,1,1,0,4,3.9141,0,NSH,1,0,CAN,1985-12-19,ON,,,,Carter,73,8475622,0,1,Hutton,Carter Hutton,CAN,G,L,202,0,0.8787,29,33,0,STL,0,3679,0
0,2018-02-14T00:00:00Z,2017020864,1,1,0,4,4.0438,1,BOS,0,0,CZE,1992-08-19,,,,,David,75,8479496,0,1,Rittich,David Rittich,CZE,G,L,202,0,0.8974,35,39,0,CGY,0,3561,0
0,2018-02-14T00:00:00Z,2017020864,1,1,0,2,2.0,0,CGY,0,0,FIN,1987-03-10,,21,1,2005,Tuukka,75,8471695,0,1,Rask,Tuukka Rask,FIN,G,L,176,0,0.9333,28,30,0,BOS,0,3600,1
0,2018-02-14T00:00:00Z,2017020869,1,1,0,3,3.015,0,LAK,0,0,CAN,1984-02-29,SK,25,1,2002,Cam,73,8470320,0,1,Ward,Cam Ward,CAN,G,L,185,0,0.9,27,30,0,CAR,0,3582,1
0,2018-02-14T00:00:00Z,2017020866,1,1,0,1,1.0,0,NYI,0,0,RUS,1988-09-20,,,,,Sergei,74,8475683,0,1,Bobrovsky,Sergei Bobrovsky,RUS,G,L,182,0,0.9666,29,30,0,CBJ,0,3600,1
0,2018-02-14T00:00:00Z,2017020867,1,1,0,4,3.6923,0,NJD,1,0,CZE,1988-03-23,,34,2,2006,Michal,73,8473607,0,1,Neuvirth,Michal Neuvirth,CZE,G,L,209,0,0.8888,32,36,0,PHI,0,3900,0
0,2018-02-14T00:00:00Z,2017020869,1,1,0,4,11.2764,1,CAR,0,0,USA,1986-01-21,CT,72,3,2005,Jonathan,73,8471734,0,1,Quick,Jonathan Quick,USA,G,L,218,0,0.8,16,20,0,LAK,0,1277,0
0,2018-02-13T00:00:00Z,2017020863,1,1,0,3,6.642,1,ARI,0,0,SWE,1992-11-27,,188,7,2011,Anton,75,8476341,0,1,Forsberg,Anton Forsberg,SWE,G,L,192,0,0.7692,10,13,0,CHI,0,1626,0
0,2018-02-13T00:00:00Z,2017020863,1,0,0,3,5.4961,0,ARI,0,0,CAN,1985-11-19,AB,89,3,2004,Jeff,75,8471301,0,1,Glass,Jeff Glass,CAN,G,L,206,0,0.6666,6,9,0,CHI,0,1965,0
0,2018-02-13T00:00:00Z,2017020863,1,1,0,1,1.0044,0,CHI,0,0,FIN,1989-05-12,,,,,Antti,72,8477293,0,1,Raanta,Antti Raanta,FIN,G,L,195,0,0.9736,37,38,0,ARI,0,3584,1
0,2018-02-13T00:00:00Z,2017020862,1,1,0,5,5.0279,0,EDM,0,0,CAN,1988-03-15,MB,99,4,2006,James,74,8473503,0,1,Reimer,James Reimer,CAN,G,L,217,0,0.8437,27,32,0,FLA,0,3580,1
0,2018-02-13T00:00:00Z,2017020862,1,1,0,6,6.047,1,FLA,0,0,CAN,1987-07-05,ON,,,,Cam,76,8475660,0,1,Talbot,Cam Talbot,CAN,G,L,200,0,0.8461,33,39,0,EDM,0,3572,0
0,2018-02-13T00:00:00Z,2017020861,1,1,0,3,3.0,0,TBL,0,0,DNK,1989-10-02,,87,3,2012,Frederik,76,8475883,0,1,Andersen,Frederik Andersen,DNK,G,L,230,0,0.9117,31,34,0,TOR,0,3600,1
0,2018-02-13T00:00:00Z,2017020861,1,1,0,4,4.1225,1,TOR,0,0,RUS,1994-07-25,,19,1,2012,Andrei,75,8476883,0,1,Vasilevskiy,Andrei Vasilevskiy,RUS,G,L,207,0,0.826,19,23,0,TBL,0,3493,0
0,2018-02-12T00:00:00Z,2017020857,1,1,0,3,3.0,0,NJD,0,0,KAZ,1986-05-07,,206,7,2004,Anton,71,8471418,0,1,Khudobin,Anton Khudobin,RUS,G,L,195,0,0.921,35,38,0,BOS,0,3600,1
0,2018-02-12T00:00:00Z,2017020857,1,1,0,4,4.1002,1,BOS,0,0,SWE,1988-01-05,,,,,Eddie,76,8475663,0,1,Lack,Eddie Lack,SWE,G,L,187,0,0.8461,22,26,0,NJD,0,3512,0
0,2018-02-12T00:00:00Z,2017020858,1,0,0,0,0.0,0,NYI,0,0,CZE,1992-08-19,,,,,David,75,8479496,0,1,Rittich,David Rittich,CZE,G,L,202,0,0.0,0,0,0,CGY,0,2,0
0,2018-02-12T00:00:00Z,2017020856,1,1,0,5,5.3113,1,COL,0,0,SWE,1991-07-24,,46,2,2009,Robin,76,8475215,0,1,Lehner,Robin Lehner,SWE,G,L,245,0,0.8148,22,27,0,BUF,0,3389,0
0,2018-02-12T00:00:00Z,2017020858,1,1,0,2,2.0011,0,NYI,0,0,CAN,1982-03-22,ON,161,5,2001,Mike,76,8469608,0,1,Smith,Mike Smith,CAN,G,L,215,0,0.92,23,25,0,CGY,0,3598,1
0,2018-02-12T00:00:00Z,2017020858,1,1,0,3,3.0491,1,CGY,0,0,SVK,1985-05-13,,271,9,2003,Jaroslav,71,8470860,0,1,Halak,Jaroslav Halak,SVK,G,L,183,0,0.9285,39,42,0,NYI,0,3542,0
0,2018-02-12T00:00:00Z,2017020856,1,1,0,4,4.0234,0,BUF,0,0,CAN,1988-08-07,QC,11,1,2006,Jonathan,72,8473541,0,1,Bernier,Jonathan Bernier,CAN,G,L,184,0,0.875,28,32,0,COL,0,3579,1
0,2018-02-11T22:00:00Z,2017020860,1,1,0,2,1.8461,0,SJS,1,0,USA,1993-07-14,PA,39,2,2011,John,75,8476434,0,1,Gibson,John Gibson,USA,G,L,223,0,0.9487,37,39,0,ANA,0,3900,0
0,2018-02-11T22:00:00Z,2017020859,1,1,0,3,3.01,1,PHI,0,0,CAN,1984-11-28,QC,1,1,2003,Marc-Andre,74,8470594,0,1,Fleury,Marc-Andre Fleury,CAN,G,L,180,0,0.8235,14,17,0,VGK,0,3588,0
0,2018-02-11T22:00:00Z,2017020860,1,1,0,2,1.8813,0,ANA,0,0,CAN,1990-01-10,BC,,,,Martin,76,8474889,0,1,Jones,Martin Jones,CAN,G,L,195,0,0.9259,25,27,0,SJS,0,3827,1
0,2018-02-11T22:00:00Z,2017020859,1,1,0,1,1.0,0,VGK,0,0,CZE,1988-03-23,,34,2,2006,Michal,73,8473607,0,1,Neuvirth,Michal Neuvirth,CZE,G,L,209,0,0.9743,38,39,0,PHI,0,3600,1
0,2018-02-11T20:00:00Z,2017020855,1,1,0,0,0.0,0,DAL,0,0,SWE,1990-01-31,,31,2,2008,Jacob,78,8474593,0,1,Markstrom,Jacob Markstrom,SWE,G,L,196,0,1.0,30,30,1,VAN,0,3592,1
0,2018-02-11T20:00:00Z,2017020852,1,1,0,4,3.8389,0,WSH,0,0,USA,1984-03-26,NY,64,2,2003,Jimmy,73,8470657,0,1,Howard,Jimmy Howard,USA,G,L,218,0,0.8518,23,27,0,DET,0,3751,1
0,2018-02-11T20:00:00Z,2017020855,1,1,0,4,9.7428,1,VAN,0,0,USA,1986-11-21,CO,85,3,2005,Ben,79,8471750,0,1,Bishop,Ben Bishop,USA,G,L,225,0,0.8,16,20,0,DAL,0,1478,0
0,2018-02-11T20:00:00Z,2017020855,1,0,0,2,3.3978,0,VAN,0,0,FIN,1983-11-16,,2,1,2002,Kari,76,8470140,0,1,Lehtonen,Kari Lehtonen,FIN,G,L,209,0,0.9047,19,21,0,DAL,0,2119,0
0,2018-02-11T20:00:00Z,2017020852,1,1,0,5,4.9409,0,DET,1,0,CAN,1989-09-16,SK,93,4,2008,Braden,74,8474651,0,1,Holtby,Braden Holtby,CAN,G,L,211,0,0.8275,24,29,0,WSH,0,3643,0
0,2018-02-11T19:00:00Z,2017020854,1,1,0,2,2.0477,1,NYR,0,0,USA,1993-05-19,MI,130,5,2012,Connor,76,8476945,0,1,Hellebuyck,Connor Hellebuyck,USA,G,L,207,0,0.9259,25,27,0,WPG,0,3516,0
0,2018-02-11T19:00:00Z,2017020854,1,1,0,1,1.0,0,WPG,0,0,SWE,1982-03-02,,205,7,2000,Henrik,73,8468685,0,1,Lundqvist,Henrik Lundqvist,SWE,G,L,180,0,0.9736,37,38,0,NYR,0,3600,1
0,2018-02-11T16:00:00Z,2017020853,1,1,0,3,3.0192,1,PIT,0,0,CAN,1990-08-07,NB,34,2,2008,Jake,74,8474596,0,1,Allen,Jake Allen,CAN,G,L,203,0,0.8636,19,22,0,STL,0,3577,0
0,2018-02-11T16:00:00Z,2017020853,1,1,0,1,1.0008,0,STL,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,0.9705,33,34,0,PIT,0,3597,1
0,2018-02-11T01:00:00Z,2017020847,1,1,0,1,1.0022,0,COL,0,0,CAN,1984-02-29,SK,25,1,2002,Cam,73,8470320,0,1,Ward,Cam Ward,CAN,G,L,185,0,0.9666,29,30,0,CAR,0,3592,1
0,2018-02-11T01:00:00Z,2017020847,1,1,0,3,3.1168,1,CAR,0,0,RUS,1988-04-27,,23,1,2006,Semyon,74,8473575,0,1,Varlamov,Semyon Varlamov,RUS,G,L,209,0,0.9142,32,35,0,COL,0,3465,0
0,2018-02-11T00:00:00Z,2017020845,1,1,0,2,1.8513,0,MTL,0,0,FIN,1982-11-03,,258,8,2004,Pekka,77,8471469,0,1,Rinne,Pekka Rinne,FIN,G,L,217,0,0.9591,47,49,0,NSH,0,3889,1
0,2018-02-11T00:00:00Z,2017020846,1,1,0,3,7.7586,0,TBL,0,0,CAN,1990-05-05,SK,161,6,2009,Darcy,77,8475311,0,1,Kuemper,Darcy Kuemper,CAN,G,L,215,0,0.7857,11,14,0,LAK,0,1392,0
0,2018-02-11T00:00:00Z,2017020845,1,1,0,2,1.8667,0,NSH,1,0,CAN,1987-08-16,BC,5,1,2005,Carey,75,8471679,0,1,Price,Carey Price,CAN,G,L,215,0,0.9375,30,32,0,MTL,0,3857,0
0,2018-02-11T00:00:00Z,2017020846,1,1,0,3,3.0,0,LAK,0,0,RUS,1994-07-25,,19,1,2012,Andrei,75,8476883,0,1,Vasilevskiy,Andrei Vasilevskiy,RUS,G,L,207,0,0.9361,44,47,0,TBL,0,3600,1
1,2018-02-11T00:00:00Z,2017020848,1,1,0,1,1.005,0,NJD,0,0,RUS,1988-09-20,,,,,Sergei,74,8475683,0,1,Bobrovsky,Sergei Bobrovsky,RUS,G,L,182,1,0.9714,34,35,0,CBJ,0,3582,1
0,2018-02-11T00:00:00Z,2017020844,1,0,0,2,2.493,1,TOR,0,0,USA,1990-04-27,MA,,,,Mike,74,8477237,0,1,Condon,Mike Condon,USA,G,L,195,0,0.9333,28,30,0,OTT,0,2888,0
0,2018-02-11T00:00:00Z,2017020851,1,1,0,5,5.0139,1,SJS,0,0,USA,1985-02-13,IL,6,1,2004,Al,74,8471219,0,1,Montoya,Al Montoya,USA,G,L,201,0,0.8275,24,29,0,EDM,0,3590,0
0,2018-02-11T00:00:00Z,2017020844,1,1,0,3,3.0,0,OTT,0,0,DNK,1989-10-02,,87,3,2012,Frederik,76,8475883,0,1,Andersen,Frederik Andersen,DNK,G,L,230,0,0.88,22,25,0,TOR,0,3600,1
0,2018-02-11T00:00:00Z,2017020848,1,1,0,6,6.0,1,CBJ,0,0,USA,1989-07-04,NY,,,,Keith,75,8476234,0,1,Kinkaid,Keith Kinkaid,USA,G,L,195,0,0.88,44,50,0,NJD,0,3600,0
0,2018-02-11T00:00:00Z,2017020851,1,1,0,4,4.0,0,EDM,0,0,CAN,1989-05-04,AB,,,,Aaron,72,8477180,0,1,Dell,Aaron Dell,CAN,G,L,200,0,0.8709,27,31,0,SJS,0,3600,1
0,2018-02-11T00:00:00Z,2017020844,1,1,0,3,15.6521,0,TOR,0,0,USA,1981-05-21,IL,73,3,2001,Craig,74,8467950,0,1,Anderson,Craig Anderson,USA,G,L,185,0,0.7,7,10,0,OTT,0,690,0
0,2018-02-11T00:00:00Z,2017020849,1,1,0,3,3.2403,1,MIN,0,0,CAN,1985-11-19,AB,89,3,2004,Jeff,75,8471301,0,1,Glass,Jeff Glass,CAN,G,L,206,0,0.8421,16,19,0,CHI,0,3333,0
0,2018-02-11T00:00:00Z,2017020843,1,1,0,3,3.0465,1,BUF,0,0,FIN,1987-03-10,,21,1,2005,Tuukka,75,8471695,0,1,Rask,Tuukka Rask,FIN,G,L,176,0,0.8888,24,27,0,BOS,0,3545,0
0,2018-02-11T00:00:00Z,2017020843,1,1,0,2,2.0,0,BOS,0,0,CAN,1986-06-10,SK,125,5,2006,Chad,75,8473434,0,1,Johnson,Chad Johnson,CAN,G,L,197,0,0.9259,25,27,0,BUF,0,3600,1
0,2018-02-11T00:00:00Z,2017020846,1,0,0,1,1.7094,1,TBL,0,2,USA,1986-01-21,CT,72,3,2005,Jonathan,73,8471734,0,1,Quick,Jonathan Quick,USA,G,L,218,0,0.9285,13,14,0,LAK,0,2106,0
0,2018-02-11T00:00:00Z,2017020849,1,1,0,0,0.0,0,CHI,0,0,CAN,1986-05-04,SK,14,1,2004,Devan,78,8471227,0,1,Dubnyk,Devan Dubnyk,CAN,G,L,218,0,1.0,44,44,1,MIN,0,3600,1
0,2018-02-10T23:00:00Z,2017020850,1,0,0,0,0.0,0,ARI,0,0,CZE,1988-03-23,,34,2,2006,Michal,73,8473607,0,1,Neuvirth,Michal Neuvirth,CZE,G,L,209,0,0.0,0,0,0,PHI,0,0,1
0,2018-02-10T23:00:00Z,2017020850,1,1,0,3,2.7692,0,ARI,0,0,CAN,1985-04-09,ON,291,9,2003,Brian,74,8470880,0,1,Elliott,Brian Elliott,CAN,G,L,209,0,0.8888,24,27,0,PHI,0,3900,0
0,2018-02-10T23:00:00Z,2017020850,1,1,0,3,2.7692,0,PHI,1,0,FIN,1989-05-12,,,,,Antti,72,8477293,0,1,Raanta,Antti Raanta,FIN,G,L,195,0,0.9302,40,43,0,ARI,0,3900,0
0,2018-02-10T00:30:00Z,2017020838,1,1,0,1,1.0,0,FLA,0,0,USA,1986-01-21,CT,72,3,2005,Jonathan,73,8471734,0,1,Quick,Jonathan Quick,USA,G,L,218,0,0.9722,35,36,0,LAK,0,3600,1
0,2018-02-10T00:30:00Z,2017020841,1,1,0,3,2.7692,0,PIT,0,0,FIN,1983-11-16,,2,1,2002,Kari,76,8470140,0,1,Lehtonen,Kari Lehtonen,FIN,G,L,209,0,0.9189,34,37,0,DAL,0,3900,1
0,2018-02-10T00:30:00Z,2017020839,1,1,0,1,1.0,0,VAN,0,0,USA,1988-12-22,VA,153,6,2007,Scott,78,8474152,0,1,Darling,Scott Darling,USA,G,L,232,0,0.9545,21,22,0,CAR,0,3600,1
0,2018-02-10T00:30:00Z,2017020838,1,1,0,3,3.169,1,LAK,0,0,FIN,1989-12-29,,106,4,2008,Harri,73,8474667,0,1,Sateri,Harri Sateri,FIN,G,L,205,0,0.8846,23,26,0,FLA,0,3408,0
0,2018-02-10T00:30:00Z,2017020841,1,1,0,3,2.8176,0,DAL,1,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,0.9166,33,36,0,PIT,0,3833,0
0,2018-02-10T00:30:00Z,2017020839,1,1,0,4,4.0,1,CAR,0,0,SWE,1990-01-31,,31,2,2008,Jacob,78,8474593,0,1,Markstrom,Jacob Markstrom,SWE,G,L,196,0,0.8787,29,33,0,VAN,0,3600,0
0,2018-02-10T00:00:00Z,2017020840,1,1,0,2,2.0022,0,WPG,0,0,CAN,1990-08-07,NB,34,2,2008,Jake,74,8474596,0,1,Allen,Jake Allen,CAN,G,L,203,0,0.909,20,22,0,STL,0,3596,1
0,2018-02-10T00:00:00Z,2017020840,1,1,0,4,4.1248,1,STL,0,0,USA,1993-05-19,MI,130,5,2012,Connor,76,8476945,0,1,Hellebuyck,Connor Hellebuyck,USA,G,L,207,0,0.8461,22,26,0,WPG,0,3491,0
0,2018-02-10T00:00:00Z,2017020835,1,1,0,5,6.012,0,DET,0,0,DEU,1986-01-29,,94,3,2004,Thomas,73,8471306,0,1,Greiss,Thomas Greiss,DEU,G,L,227,0,0.8437,27,32,0,NYI,0,2994,0
0,2018-02-10T00:00:00Z,2017020836,1,1,0,1,3.0252,0,CGY,0,0,CZE,1987-08-31,,41,2,2005,Ondrej,75,8471715,0,1,Pavelec,Ondrej Pavelec,CZE,G,L,212,0,0.875,7,8,0,NYR,0,1190,0
0,2018-02-10T00:00:00Z,2017020835,1,0,0,1,4.4943,0,DET,0,0,SVK,1985-05-13,,271,9,2003,Jaroslav,71,8470860,0,1,Halak,Jaroslav Halak,SVK,G,L,183,0,0.8571,6,7,0,NYI,0,801,1
0,2018-02-10T00:00:00Z,2017020842,1,1,0,3,3.0277,1,ANA,0,0,CAN,1987-07-05,ON,,,,Cam,76,8475660,0,1,Talbot,Cam Talbot,CAN,G,L,200,0,0.9117,31,34,0,EDM,0,3567,0
0,2018-02-10T00:00:00Z,2017020842,1,1,0,2,2.0333,0,EDM,0,0,USA,1993-07-14,PA,39,2,2011,John,75,8476434,0,1,Gibson,John Gibson,USA,G,L,223,0,0.9375,30,32,0,ANA,0,3541,1
0,2018-02-10T00:00:00Z,2017020837,1,1,0,2,2.0,0,CBJ,0,0,CAN,1989-09-16,SK,93,4,2008,Braden,74,8474651,0,1,Holtby,Braden Holtby,CAN,G,L,211,0,0.9459,35,37,0,WSH,0,3600,1
0,2018-02-10T00:00:00Z,2017020836,1,1,0,4,4.1213,1,NYR,0,0,CAN,1982-03-22,ON,161,5,2001,Mike,76,8469608,0,1,Smith,Mike Smith,CAN,G,L,215,0,0.8888,32,36,0,CGY,0,3494,0
0,2018-02-10T00:00:00Z,2017020836,1,0,0,2,3.0,0,CGY,0,0,SWE,1982-03-02,,205,7,2000,Henrik,73,8468685,0,1,Lundqvist,Henrik Lundqvist,SWE,G,L,180,0,0.9333,28,30,0,NYR,0,2400,1
0,2018-02-10T00:00:00Z,2017020837,1,1,0,4,4.0943,1,WSH,0,0,RUS,1988-09-20,,,,,Sergei,74,8475683,0,1,Bobrovsky,Sergei Bobrovsky,RUS,G,L,182,0,0.7647,13,17,0,CBJ,0,3517,0
0,2018-02-10T00:00:00Z,2017020835,1,1,0,7,6.7164,0,NYI,1,0,CZE,1992-02-14,,141,5,2010,Petr,74,8475852,0,1,Mrazek,Petr Mrazek,CZE,G,L,181,0,0.7586,22,29,0,DET,0,3752,0
0,2018-02-09T00:30:00Z,2017020833,1,1,0,2,2.0,0,CHI,0,0,USA,1986-11-21,CO,85,3,2005,Ben,79,8471750,0,1,Bishop,Ben Bishop,USA,G,L,225,0,0.9487,37,39,0,DAL,0,3600,1
0,2018-02-09T00:30:00Z,2017020833,1,1,0,3,3.0892,1,DAL,0,0,SWE,1992-11-27,,188,7,2011,Anton,75,8476341,0,1,Forsberg,Anton Forsberg,SWE,G,L,192,0,0.8965,26,29,0,CHI,0,3496,0
0,2018-02-09T00:30:00Z,2017020829,1,1,0,3,2.8563,0,NSH,0,0,USA,1981-05-21,IL,73,3,2001,Craig,74,8467950,0,1,Anderson,Craig Anderson,USA,G,L,185,0,0.921,35,38,0,OTT,0,3781,1
