faceoffWinPctg,faceoffsLost,faceoffsWon,gameDate,gameId,gameLocationCode,gamesPlayed,goalsAgainst,goalsFor,losses,opponentTeamAbbrev,otLosses,penaltyKillPctg,points,ppGoalsAgainst,ppGoalsFor,ppOpportunities,ppPctg,shNumTimes,shootoutGamesLost,shootoutGamesWon,shotsAgainst,shotsFor,teamAbbrev,teamId,ties,wins
0.5084,29,30,2017-11-07T00:00:00Z,2017020218,R,1,3,3,0,TOR,1,0.75,1,1,1,3,0.3333,4,1,0,25,28,VGK,54,0,0
0.55,27,33,2018-02-10T00:00:00Z,2017020835,R,1,7,6,0,NYI,1,0.4285,1,4,1,2,0.5,7,0,0,29,39,DET,17,0,0
0.5227,21,23,2017-11-12T00:00:00Z,2017020253,H,1,1,1,0,CBJ,1,1.0,1,0,0,0,0.0,2,1,0,32,33,DET,17,0,0
0.3703,34,20,2017-11-11T01:00:00Z,2017020247,H,1,4,3,0,OTT,1,1.0,1,0,1,2,0.5,2,0,0,32,19,COL,21,0,0
0.4193,36,26,2017-11-24T20:00:00Z,2017020347,R,1,5,4,0,VGK,1,0.5,1,2,1,2,0.5,4,0,0,33,26,SJS,28,0,0
0.5102,24,25,2017-12-17T01:00:00Z,2017020502,R,1,3,2,0,WSH,1,0.0,1,0,1,1,1.0,0,0,0,27,30,ANA,24,0,0
0.5517,26,32,2017-11-25T00:00:00Z,2017020346,R,1,3,2,0,ARI,1,0.75,1,1,0,1,0.0,4,0,0,33,25,LAK,26,0,0
0.4237,34,25,2018-03-20T23:30:00Z,2017021126,R,1,4,4,0,DET,1,1.0,1,0,2,4,0.5,1,1,0,31,31,PHI,4,0,0
0.5645,27,35,2017-10-10T23:00:00Z,2017020044,H,1,2,2,0,OTT,1,1.0,1,0,0,4,0.0,4,1,0,42,28,VAN,23,0,0
0.4179,39,28,2017-10-14T23:30:00Z,2017020071,R,1,2,1,0,CHI,1,1.0,1,0,1,4,0.25,6,0,0,35,38,NSH,18,0,0
0.5454,25,30,2017-12-12T00:00:00Z,2017020461,H,1,1,1,0,DAL,1,1.0,1,0,0,0,0.0,3,1,0,45,25,NYR,3,0,0
0.3962,32,21,2018-03-09T00:00:00Z,2017021034,R,1,5,4,0,CBJ,1,0.8,1,1,1,3,0.3333,5,0,0,44,27,COL,21,0,0
0.4736,30,27,2017-12-10T23:00:00Z,2017020459,H,1,4,3,0,MIN,1,0.6666,1,1,2,7,0.2857,3,0,0,24,34,SJS,28,0,0
0.5263,27,30,2017-11-13T00:00:00Z,2017020261,R,1,1,1,0,WSH,1,1.0,1,0,0,0,0.0,3,1,0,19,30,EDM,22,0,0
0.4893,24,23,2018-01-23T00:00:00Z,2017020730,H,1,2,1,0,BUF,1,1.0,1,0,1,3,0.3333,3,0,0,33,33,CGY,20,0,0
0.4637,37,32,2018-04-08T00:00:00Z,2017021269,R,1,2,2,0,EDM,1,0.5,1,1,0,4,0.0,2,1,0,33,38,VAN,23,0,0
0.58,21,29,2017-12-08T00:30:00Z,2017020438,R,1,5,4,0,SJS,1,0.3333,1,2,0,3,0.0,3,0,0,33,25,CAR,12,0,0
0.5588,30,38,2017-11-23T00:00:00Z,2017020321,R,1,1,1,0,FLA,1,1.0,1,0,0,3,0.0,3,1,0,43,44,TOR,10,0,0
0.4137,34,24,2017-12-29T00:30:00Z,2017020575,R,1,2,2,0,SJS,1,0.6666,1,1,1,3,0.3333,3,1,0,32,34,CGY,20,0,0
0.5,39,39,2017-10-05T23:00:00Z,2017020006,H,1,2,2,0,MTL,1,1.0,1,0,1,5,0.2,4,1,0,40,45,BUF,7,0,0
0.4179,39,28,2017-12-06T00:00:00Z,2017020424,R,1,3,3,0,VGK,1,1.0,1,0,1,3,0.3333,4,1,0,43,29,ANA,24,0,0
0.5652,30,39,2017-12-24T00:00:00Z,2017020551,R,1,1,1,0,CBJ,1,0.6666,1,1,0,3,0.0,3,1,0,36,31,PHI,4,0,0
0.5,28,28,2017-10-07T23:00:00Z,2017020029,H,1,3,2,0,PHI,1,1.0,1,0,0,2,0.0,5,0,0,37,23,ANA,24,0,0
0.5245,29,32,2018-02-28T00:30:00Z,2017020972,R,1,3,2,0,FLA,1,0.75,1,1,0,2,0.0,4,0,0,31,39,TOR,10,0,0
0.4189,43,31,2018-04-07T23:00:00Z,2017021263,R,1,3,2,0,CAR,1,1.0,1,0,0,1,0.0,2,0,0,42,34,TBL,14,0,0
0.4259,31,23,2018-03-07T00:30:00Z,2017021027,R,1,2,1,0,CHI,1,1.0,1,0,1,3,0.3333,2,0,0,27,34,COL,21,0,0
0.582,28,39,2018-03-31T17:00:00Z,2017021208,R,1,5,4,0,VAN,1,1.0,1,0,2,3,0.6666,1,0,0,29,30,CBJ,29,0,0
0.5522,30,37,2017-12-29T00:30:00Z,2017020569,R,1,3,3,0,WSH,1,0.75,1,1,0,5,0.0,4,1,0,34,34,BOS,6,0,0
0.5593,26,33,2018-03-02T00:30:00Z,2017020986,H,1,5,4,0,TBL,1,1.0,1,0,1,3,0.3333,3,0,0,25,35,DAL,25,0,0
0.4137,34,24,2017-11-07T00:00:00Z,2017020220,R,1,3,2,0,WSH,1,0.8333,1,1,0,3,0.0,6,0,0,40,26,ARI,53,0,0
0.4285,36,27,2017-10-26T23:00:00Z,2017020141,R,1,2,1,0,PIT,1,1.0,1,0,0,2,0.0,4,0,0,36,31,WPG,52,0,0
0.5076,32,33,2018-02-27T00:30:00Z,2017020966,R,1,3,3,0,TBL,1,1.0,1,0,1,4,0.25,4,1,0,42,30,TOR,10,0,0
0.5844,32,45,2018-01-07T22:00:00Z,2017020647,R,1,2,2,0,CBJ,1,0.5,1,2,1,3,0.3333,4,1,0,48,44,FLA,13,0,0
0.4864,38,36,2018-01-10T00:00:00Z,2017020659,H,1,3,2,0,CGY,1,1.0,1,0,0,5,0.0,4,0,0,29,35,MIN,30,0,0
0.6538,18,34,2017-11-12T00:00:00Z,2017020256,H,1,4,3,0,CHI,1,1.0,1,0,0,3,0.0,4,0,0,30,38,CAR,12,0,0
0.4923,33,32,2018-03-16T23:30:00Z,2017021093,R,1,3,2,0,OTT,1,0.75,1,1,1,1,1.0,4,0,0,25,25,DAL,25,0,0
0.5,33,33,2018-03-19T23:00:00Z,2017021116,H,1,5,4,0,CBJ,1,1.0,1,0,1,4,0.25,2,0,0,25,38,BOS,6,0,0
0.5769,22,30,2017-12-10T00:30:00Z,2017020455,R,1,3,2,0,LAK,1,1.0,1,0,1,3,0.3333,1,0,0,21,34,CAR,12,0,0
0.4444,30,24,2017-12-17T00:00:00Z,2017020500,R,1,2,1,0,PHI,1,0.6666,1,2,0,1,0.0,6,0,0,30,28,DAL,25,0,0
0.5471,24,29,2018-01-15T00:00:00Z,2017020682,H,1,3,2,0,VAN,1,1.0,1,0,1,1,1.0,1,0,0,25,23,MIN,30,0,0
0.3692,41,24,2018-03-03T22:00:00Z,2017021003,R,1,2,1,0,BOS,1,0.8333,1,1,0,4,0.0,6,0,0,50,28,MTL,8,0,0
0.5063,39,40,2018-03-23T23:00:00Z,2017021147,H,1,4,3,0,NJD,1,0.5,1,1,0,2,0.0,2,0,0,34,43,PIT,5,0,0
0.365,40,23,2017-12-17T00:00:00Z,2017020499,R,1,4,3,0,NYI,1,0.8,1,1,1,3,0.3333,5,0,0,33,29,LAK,26,0,0
0.4057,41,28,2018-04-05T23:30:00Z,2017021251,R,1,5,4,0,LAK,1,0.8333,1,1,0,1,0.0,6,0,0,28,27,MIN,30,0,0
0.5882,28,40,2017-10-05T00:00:00Z,2017020002,H,1,5,4,0,STL,1,0.75,1,1,1,5,0.2,4,0,0,34,33,PIT,5,0,0
0.5454,25,30,2017-11-04T22:00:00Z,2017020209,R,1,1,1,0,ARI,1,1.0,1,0,0,3,0.0,2,1,0,24,37,CAR,12,0,0
0.4098,36,25,2017-11-15T00:30:00Z,2017020268,H,1,2,1,0,CBJ,1,1.0,1,0,0,2,0.0,2,0,0,25,29,MTL,8,0,0
0.4193,36,26,2017-11-18T18:00:00Z,2017020292,H,1,5,4,0,CGY,1,0.4,1,3,1,3,0.3333,5,0,0,31,39,PHI,4,0,0
0.597,27,40,2018-03-03T18:00:00Z,2017021000,R,1,6,6,0,TBL,1,0.0,1,1,1,5,0.2,1,1,0,35,43,PHI,4,0,0
0.5352,33,38,2017-10-21T23:30:00Z,2017020121,R,1,3,2,0,VGK,1,0.3333,1,2,0,4,0.0,3,0,0,22,49,STL,19,0,0
0.5409,28,33,2018-03-27T23:30:00Z,2017021183,R,1,3,2,0,DAL,1,0.5,1,1,0,2,0.0,2,0,0,23,33,PHI,4,0,0
0.4225,41,30,2018-02-11T22:00:00Z,2017020860,H,1,2,2,0,SJS,1,1.0,1,0,0,2,0.0,1,1,0,39,27,ANA,24,0,0
0.3815,47,29,2018-04-01T22:00:00Z,2017021222,R,1,4,3,0,ANA,1,1.0,1,0,1,4,0.25,2,0,0,42,31,COL,21,0,0
0.5937,26,38,2017-10-30T23:00:00Z,2017020176,H,1,2,1,0,DAL,1,0.8,1,1,1,4,0.25,5,0,0,29,39,VAN,23,0,0
0.5,28,28,2017-12-20T00:30:00Z,2017020522,H,1,4,3,0,WSH,1,1.0,1,0,1,4,0.25,3,0,0,28,36,DAL,25,0,0
0.5254,28,31,2017-12-30T00:00:00Z,2017020585,H,1,4,3,0,CHI,1,0.3333,1,2,1,2,0.5,3,0,0,36,45,EDM,22,0,0
0.5245,29,32,2017-11-23T00:30:00Z,2017020328,R,1,3,2,0,TBL,1,0.8333,1,1,1,4,0.25,6,0,0,38,31,CHI,16,0,0
0.6779,19,40,2018-03-10T18:00:00Z,2017021049,H,1,1,1,0,VGK,1,1.0,1,0,0,2,0.0,2,1,0,34,32,BUF,7,0,0
0.5416,33,39,2018-01-16T00:30:00Z,2017020686,H,1,5,4,0,NYI,1,1.0,1,0,1,4,0.25,2,0,0,24,56,MTL,8,0,0
0.4507,39,32,2017-12-03T00:00:00Z,2017020403,R,1,3,2,0,CAR,1,0.6,1,2,0,2,0.0,5,0,0,47,39,FLA,13,0,0
0.606,26,40,2017-10-10T23:00:00Z,2017020040,H,1,2,1,0,CBJ,1,1.0,1,0,0,3,0.0,3,0,0,27,38,CAR,12,0,0
0.5098,25,26,2017-12-29T00:00:00Z,2017020574,H,1,3,2,0,VGK,1,1.0,1,0,0,1,0.0,5,0,0,39,28,LAK,26,0,0
0.6315,21,36,2018-01-14T00:00:00Z,2017020676,H,1,3,2,0,EDM,1,1.0,1,0,0,6,0.0,3,0,0,30,36,VGK,54,0,0
0.5072,34,35,2017-11-04T23:30:00Z,2017020211,H,1,4,3,0,NSH,1,1.0,1,0,1,4,0.25,2,0,0,31,39,LAK,26,0,0
0.5344,27,31,2018-03-27T23:00:00Z,2017021180,R,1,3,2,0,STL,1,0.0,1,1,1,2,0.5,1,0,0,32,24,SJS,28,0,0
0.5312,30,34,2017-12-13T00:30:00Z,2017020473,R,1,3,2,0,CHI,1,1.0,1,0,0,2,0.0,3,0,0,28,37,FLA,13,0,0
0.6153,20,32,2018-02-17T00:00:00Z,2017020890,H,1,2,1,0,PHI,1,1.0,1,0,0,0,0.0,1,0,0,25,36,CBJ,29,0,0
0.582,28,39,2018-02-21T00:00:00Z,2017020926,H,1,5,4,0,COL,1,0.1666,1,5,1,3,0.3333,6,0,0,34,28,VAN,23,0,0
0.4406,33,26,2018-01-26T00:00:00Z,2017020759,R,1,3,3,0,ANA,1,1.0,1,0,0,2,0.0,4,1,0,39,27,WPG,52,0,0
0.5217,33,36,2018-01-15T18:00:00Z,2017020683,H,1,3,2,0,DAL,1,1.0,1,0,0,4,0.0,2,0,0,32,32,BOS,6,0,0
0.537,25,29,2017-12-10T00:00:00Z,2017020447,R,1,4,3,0,TBL,1,0.6666,1,1,0,1,0.0,3,0,0,28,20,WPG,52,0,0
0.4603,34,29,2018-02-23T00:00:00Z,2017020930,R,1,3,3,0,TOR,1,1.0,1,0,0,2,0.0,3,1,0,31,35,NYI,2,0,0
0.4468,26,21,2017-11-26T19:00:00Z,2017020360,R,1,3,3,0,NYR,1,1.0,1,0,0,1,0.0,2,1,0,20,32,VAN,23,0,0
0.4918,31,30,2018-03-27T23:00:00Z,2017021182,R,1,4,4,0,WPG,1,1.0,1,0,3,5,0.6,1,1,0,32,32,BOS,6,0,0
0.625,27,45,2018-03-06T00:30:00Z,2017021017,H,1,3,2,0,OTT,1,0.5,1,1,1,4,0.25,2,0,0,30,33,DAL,25,0,0
0.4461,36,29,2017-10-19T23:30:00Z,2017020100,H,1,2,1,0,EDM,1,0.5,1,1,0,5,0.0,2,0,0,42,31,CHI,16,0,0
0.4776,35,32,2017-11-23T00:00:00Z,2017020323,R,1,4,3,0,NYI,1,0.6,1,2,1,2,0.5,5,0,0,39,38,PHI,4,0,0
0.6119,26,41,2018-03-09T00:00:00Z,2017021041,R,1,1,1,0,EDM,1,1.0,1,0,0,1,0.0,2,1,0,36,31,NYI,2,0,0
0.4754,32,29,2018-01-31T00:00:00Z,2017020766,H,1,2,2,0,MIN,1,0.5,1,1,1,3,0.3333,2,1,0,43,30,CBJ,29,0,0
0.5892,23,33,2018-02-17T18:00:00Z,2017020896,H,1,2,2,0,ANA,1,0.6666,1,1,0,3,0.0,3,1,0,31,38,MIN,30,0,0
0.459,33,28,2018-03-06T00:00:00Z,2017021018,R,1,4,3,0,EDM,1,0.75,1,1,0,3,0.0,4,0,0,36,35,ARI,53,0,0
0.5846,27,38,2018-03-01T00:00:00Z,2017020982,H,1,6,5,0,NYR,1,1.0,1,0,1,3,0.3333,2,0,0,27,55,VAN,23,0,0
0.4782,36,33,2018-03-03T18:00:00Z,2017021001,R,1,3,2,0,DAL,1,1.0,1,0,0,4,0.0,1,0,0,34,37,STL,19,0,0
0.5217,33,36,2018-01-01T00:00:00Z,2017020599,R,1,4,3,0,CGY,1,0.0,1,2,0,2,0.0,2,0,0,39,37,CHI,16,0,0
0.5156,31,33,2017-10-17T23:00:00Z,2017020090,R,1,5,4,0,VGK,1,0.8,1,1,3,5,0.6,5,0,0,31,34,BUF,7,0,0
0.4912,29,28,2018-04-07T23:00:00Z,2017021260,H,1,4,3,0,NYI,1,0.5,1,1,1,1,1.0,2,0,0,40,39,DET,17,0,0
0.4915,30,29,2018-02-14T00:00:00Z,2017020873,R,1,4,3,0,WPG,1,1.0,1,0,0,2,0.0,3,0,0,44,27,WSH,15,0,0
0.4,33,22,2018-04-05T23:00:00Z,2017021250,R,1,4,3,0,VAN,1,0.6666,1,1,0,2,0.0,3,0,0,40,19,ARI,53,0,0
0.5,23,23,2018-02-07T00:00:00Z,2017020814,H,1,2,1,0,PHI,1,1.0,1,0,1,4,0.25,5,0,0,30,28,CAR,12,0,0
0.4583,39,33,2018-04-03T23:00:00Z,2017021231,R,1,5,4,0,CBJ,1,0.4,1,3,2,3,0.6666,5,0,0,41,27,DET,17,0,0
0.4307,37,28,2017-10-14T23:00:00Z,2017020063,H,1,4,3,0,TOR,1,1.0,1,0,1,2,0.5,2,0,0,22,34,MTL,8,0,0
0.5932,24,35,2018-04-03T23:30:00Z,2017021232,H,1,5,4,0,WPG,1,0.5,1,1,1,5,0.2,2,0,0,32,40,MTL,8,0,0
0.4615,35,30,2017-11-02T23:30:00Z,2017020189,H,1,2,1,0,NYR,1,1.0,1,0,0,2,0.0,2,0,0,35,28,TBL,14,0,0
0.5964,23,34,2018-01-17T00:00:00Z,2017020687,H,1,2,1,0,STL,1,1.0,1,0,0,1,0.0,2,0,0,42,31,TOR,10,0,0
0.5588,30,38,2017-10-07T23:00:00Z,2017020023,R,1,4,4,0,CAR,1,0.8,1,1,1,3,0.3333,5,1,0,42,27,MIN,30,0,0
0.4705,27,24,2018-01-24T00:30:00Z,2017020735,H,1,3,2,0,PHI,1,0.5,1,1,0,2,0.0,2,0,0,31,21,DET,17,0,0
0.5072,34,35,2018-03-18T22:30:00Z,2017021113,H,1,5,4,0,STL,1,0.3333,1,2,1,1,1.0,3,0,0,41,30,CHI,16,0,0
0.4576,32,27,2018-02-09T00:00:00Z,2017020832,H,1,4,3,0,ARI,1,1.0,1,0,0,1,0.0,1,0,0,40,28,MIN,30,0,0
0.388,41,26,2017-11-15T00:00:00Z,2017020267,R,1,5,4,0,PIT,1,0.8,1,1,2,3,0.6666,5,0,0,45,32,BUF,7,0,0
0.52,36,39,2017-12-30T00:30:00Z,2017020578,R,1,2,2,0,DET,1,1.0,1,0,0,4,0.0,5,1,0,35,39,NYR,3,0,0
0.5441,31,37,2017-11-21T00:00:00Z,2017020314,H,1,4,3,0,NJD,1,1.0,1,0,2,4,0.5,2,0,0,25,36,MIN,30,0,0
0.4477,37,30,2018-03-03T00:00:00Z,2017020997,H,1,4,3,0,NSH,1,1.0,1,0,2,5,0.4,2,0,0,43,27,VAN,23,0,0
0.582,28,39,2018-02-25T00:00:00Z,2017020949,H,1,3,3,0,TBL,1,0.6,1,2,1,4,0.25,5,1,0,39,32,MTL,8,0,0
0.5438,26,31,2018-01-17T00:00:00Z,2017020692,H,1,2,2,0,SJS,1,0.5,1,1,0,2,0.0,2,1,0,22,32,ARI,53,0,0
0.4545,42,35,2017-11-25T00:00:00Z,2017020341,R,1,2,1,0,NYR,1,1.0,1,0,1,4,0.25,2,0,0,31,41,DET,17,0,0
0.4782,24,22,2018-02-23T00:00:00Z,2017020938,R,1,3,2,0,EDM,1,1.0,1,0,0,1,0.0,2,0,0,46,30,COL,21,0,0
0.5,33,33,2017-11-12T00:00:00Z,2017020258,R,1,4,4,0,NSH,1,0.6666,1,2,0,4,0.0,6,1,0,28,30,PIT,5,0,0
0.5074,33,34,2017-12-14T01:00:00Z,2017020477,H,1,3,2,0,BOS,1,1.0,1,0,1,3,0.3333,3,0,0,32,33,DET,17,0,0
0.5066,37,38,2018-04-05T23:00:00Z,2017021245,H,1,5,4,0,PIT,1,0.3333,1,2,1,3,0.3333,3,0,0,43,30,CBJ,29,0,0
0.4166,28,20,2018-03-21T23:00:00Z,2017021134,R,1,2,1,0,STL,1,1.0,1,0,1,2,0.5,2,0,0,20,22,BOS,6,0,0
0.4561,31,26,2018-03-25T22:30:00Z,2017021166,H,1,2,1,0,BOS,1,1.0,1,0,0,2,0.0,2,0,0,28,25,MIN,30,0,0
0.5844,32,45,2018-03-25T22:00:00Z,2017021165,R,1,4,4,0,WPG,1,0.6,1,2,1,5,0.2,5,1,0,47,36,NSH,18,0,0
0.3846,32,20,2018-03-30T23:00:00Z,2017021204,R,1,2,1,0,ANA,1,1.0,1,0,0,0,0.0,1,0,0,33,29,LAK,26,0,0
0.4788,37,34,2017-11-06T00:00:00Z,2017020216,R,1,4,4,0,CGY,1,1.0,1,0,0,2,0.0,3,1,0,34,30,NJD,1,0,0
0.4426,34,27,2018-03-06T00:00:00Z,2017021016,R,1,4,3,0,PIT,1,1.0,1,0,0,2,0.0,2,0,0,32,38,CGY,20,0,0
0.5,29,29,2018-03-22T23:00:00Z,2017021145,R,1,2,1,0,SJS,1,1.0,1,0,0,2,0.0,6,0,0,44,25,VGK,54,0,0
0.4923,33,32,2018-01-20T18:00:00Z,2017020711,H,1,1,1,0,WPG,1,1.0,1,0,0,4,0.0,2,1,0,35,31,CGY,20,0,0
0.4827,30,28,2018-01-20T00:30:00Z,2017020705,R,1,4,3,0,FLA,1,1.0,1,0,0,3,0.0,1,0,0,26,36,VGK,54,0,0
0.5333,28,32,2017-12-08T00:00:00Z,2017020431,R,1,4,3,0,PIT,1,0.0,1,2,0,4,0.0,2,0,0,32,26,NYI,2,0,0
0.4264,39,29,2018-03-13T23:00:00Z,2017021077,R,1,3,3,0,ARI,1,1.0,1,0,1,4,0.25,1,1,0,29,37,LAK,26,0,0
0.44,42,33,2018-01-14T00:00:00Z,2017020672,H,1,3,3,0,BOS,1,0.0,1,1,1,4,0.25,1,1,0,32,30,MTL,8,0,0
0.6379,21,37,2017-11-24T21:00:00Z,2017020335,H,1,5,4,0,NYI,1,0.6666,1,1,0,1,0.0,3,0,0,37,30,PHI,4,0,0
0.5538,29,36,2017-10-21T23:00:00Z,2017020112,H,1,5,4,0,BUF,1,1.0,1,0,1,3,0.3333,2,0,0,42,31,BOS,6,0,0
0.58,21,29,2017-12-16T00:00:00Z,2017020495,R,1,4,3,0,VAN,1,0.3333,1,2,1,4,0.25,3,0,0,40,37,SJS,28,0,0
0.4761,33,30,2017-11-08T00:00:00Z,2017020231,H,1,4,3,0,LAK,1,0.8571,1,1,0,5,0.0,7,0,0,43,36,ANA,24,0,0
0.5538,29,36,2018-01-01T18:00:00Z,2017020601,H,1,3,2,0,NYR,1,0.6666,1,1,1,5,0.2,3,0,0,42,33,BUF,7,0,0
0.5263,27,30,2017-11-19T00:00:00Z,2017020303,H,1,4,3,0,STL,1,1.0,1,0,1,4,0.25,4,0,0,31,23,VAN,23,0,0
0.4687,34,30,2017-11-04T22:00:00Z,2017020206,H,1,5,4,0,MTL,1,0.5,1,3,3,3,1.0,6,0,0,50,23,WPG,52,0,0
0.5294,24,27,2018-04-01T16:30:00Z,2017021218,R,1,4,3,0,PHI,1,1.0,1,0,1,3,0.3333,2,0,0,24,39,BOS,6,0,0
0.629,23,39,2018-04-03T23:00:00Z,2017021236,H,1,4,4,0,VGK,1,0.75,1,1,1,2,0.5,4,1,0,39,25,VAN,23,0,0
0.6153,25,40,2017-12-16T22:00:00Z,2017020497,H,1,3,2,0,NYR,1,0.6,1,2,1,7,0.1428,5,0,0,28,35,BOS,6,0,0
0.4218,37,27,2018-01-14T00:30:00Z,2017020678,R,1,6,5,0,SJS,1,0.0,1,1,0,1,0.0,1,0,0,44,21,ARI,53,0,0
0.4062,38,26,2017-11-23T00:00:00Z,2017020329,R,1,2,2,0,NSH,1,0.5,1,2,0,4,0.0,4,1,0,33,29,MTL,8,0,0
0.4576,32,27,2017-12-03T01:00:00Z,2017020406,R,1,2,2,0,DAL,1,0.8,1,1,0,3,0.0,5,1,0,35,34,CHI,16,0,0
0.3934,37,24,2017-10-07T22:00:00Z,2017020026,H,1,2,1,0,VGK,1,1.0,1,0,0,3,0.0,4,0,0,42,28,ARI,53,0,0
0.5789,24,33,2017-11-30T00:30:00Z,2017020380,R,1,3,2,0,COL,1,0.6,1,2,0,4,0.0,5,0,0,26,33,WPG,52,0,0
0.5,27,27,2017-10-09T17:00:00Z,2017020033,H,1,2,2,0,STL,1,0.8333,1,1,0,6,0.0,6,1,0,35,42,NYI,2,0,0
0.4861,37,35,2017-11-21T00:30:00Z,2017020315,H,1,2,2,0,ANA,1,1.0,1,0,1,3,0.3333,2,1,0,30,42,SJS,28,0,0
0.4905,27,26,2017-12-22T00:30:00Z,2017020537,R,1,2,1,0,LAK,1,1.0,1,0,0,2,0.0,3,0,0,27,32,COL,21,0,0
0.6027,29,44,2018-02-08T00:30:00Z,2017020823,R,1,2,2,0,TOR,1,1.0,1,0,0,2,0.0,2,1,0,32,46,NSH,18,0,0
0.4426,34,27,2017-10-30T23:00:00Z,2017020172,R,1,3,3,0,CBJ,1,1.0,1,0,2,4,0.5,5,1,0,32,30,BOS,6,0,0
0.5084,29,30,2018-02-11T20:00:00Z,2017020852,H,1,5,4,0,DET,1,1.0,1,0,2,3,0.6666,3,0,0,29,27,WSH,15,0,0
0.4736,30,27,2018-03-25T23:30:00Z,2017021167,H,1,5,4,0,ANA,1,1.0,1,0,1,4,0.25,2,0,0,38,32,EDM,22,0,0
0.5,32,32,2017-10-09T23:30:00Z,2017020036,R,1,4,3,0,TBL,1,0.8,1,1,2,4,0.5,5,0,0,40,26,WSH,15,0,0
0.6285,26,44,2017-12-30T00:00:00Z,2017020584,R,1,4,3,0,COL,1,0.75,1,1,0,2,0.0,4,0,0,28,34,TOR,10,0,0
0.4745,31,28,2017-11-04T23:30:00Z,2017020212,R,1,1,1,0,SJS,1,1.0,1,0,0,1,0.0,3,1,0,45,26,ANA,24,0,0
0.4333,34,26,2017-11-18T19:00:00Z,2017020293,H,1,3,2,0,ARI,1,0.6666,1,1,0,5,0.0,3,0,0,28,32,OTT,9,0,0
0.4642,30,26,2018-01-21T17:30:00Z,2017020721,H,1,2,1,0,PHI,1,1.0,1,0,1,3,0.3333,3,0,0,23,28,WSH,15,0,0
0.4426,34,27,2018-01-05T00:00:00Z,2017020626,R,1,1,1,0,EDM,1,1.0,1,0,1,2,0.5,5,1,0,34,34,ANA,24,0,0
0.4655,31,27,2017-12-22T00:30:00Z,2017020533,R,1,3,3,0,TBL,1,1.0,1,0,1,3,0.3333,3,1,0,38,21,OTT,9,0,0
0.5166,29,31,2017-11-23T00:00:00Z,2017020322,H,1,2,2,0,BOS,1,1.0,1,0,1,3,0.3333,4,1,0,29,42,NJD,1,0,0
0.4313,29,22,2018-02-21T00:00:00Z,2017020920,R,1,3,2,0,PHI,1,0.6666,1,1,0,0,0.0,3,0,0,33,27,MTL,8,0,0
0.3709,39,23,2018-03-23T23:00:00Z,2017021149,R,1,3,2,0,WPG,1,1.0,1,0,1,2,0.5,2,0,0,42,18,ANA,24,0,0
0.44,28,22,2018-01-06T23:00:00Z,2017020639,H,1,1,1,0,NYR,1,1.0,1,0,1,2,0.5,1,1,0,25,39,ARI,53,0,0
0.4117,40,28,2018-02-04T01:00:00Z,2017020802,R,1,4,3,0,CGY,1,1.0,1,0,1,1,1.0,1,0,0,39,28,CHI,16,0,0
0.3913,28,18,2018-01-31T00:00:00Z,2017020772,R,1,4,3,0,VAN,1,0.75,1,1,1,4,0.25,4,0,0,26,30,COL,21,0,0
0.4358,44,34,2018-01-26T00:00:00Z,2017020755,R,1,3,3,0,EDM,1,1.0,1,0,0,4,0.0,3,1,0,37,37,CGY,20,0,0
0.4655,31,27,2018-02-22T00:00:00Z,2017020927,R,1,2,2,0,CHI,1,1.0,1,0,0,1,0.0,2,1,0,38,34,OTT,9,0,0
0.5172,28,30,2018-01-05T00:30:00Z,2017020620,R,1,1,1,0,MTL,1,1.0,1,0,0,2,0.0,2,1,0,38,45,TBL,14,0,0
0.6071,22,34,2018-03-25T16:30:00Z,2017021163,R,1,5,4,0,PIT,1,0.5,1,1,1,3,0.3333,2,0,0,32,45,PHI,4,0,0
0.4693,26,23,2018-01-23T00:00:00Z,2017020731,R,1,3,2,0,ARI,1,1.0,1,0,0,2,0.0,2,0,0,33,34,NYI,2,0,0
0.582,28,39,2017-10-27T23:00:00Z,2017020150,R,1,4,4,0,NJD,1,0.6666,1,1,0,2,0.0,3,1,0,25,27,OTT,9,0,0
0.4677,33,29,2018-03-29T00:00:00Z,2017021187,R,1,3,2,0,WSH,1,1.0,1,0,1,5,0.2,3,0,0,33,37,NYR,3,0,0
0.4328,38,29,2018-02-14T00:00:00Z,2017020871,R,1,4,3,0,NSH,1,1.0,1,0,1,3,0.3333,3,0,0,33,31,STL,19,0,0
0.4761,33,30,2018-02-03T18:00:00Z,2017020793,H,1,3,3,0,OTT,1,1.0,1,0,0,3,0.0,2,1,0,29,36,PHI,4,0,0
0.4915,30,29,2018-02-19T19:00:00Z,2017020914,H,1,2,1,0,BOS,1,1.0,1,0,1,3,0.3333,2,0,0,32,29,CGY,20,0,0
0.4848,34,32,2018-03-14T23:30:00Z,2017021080,H,1,4,3,0,SJS,1,0.75,1,1,0,1,0.0,4,0,0,40,28,EDM,22,0,0
0.6545,19,36,2017-11-08T00:00:00Z,2017020225,H,1,2,1,0,EDM,1,1.0,1,0,0,3,0.0,2,0,0,25,37,NYI,2,0,0
0.4464,31,25,2018-02-16T00:30:00Z,2017020882,R,1,3,2,0,OTT,1,1.0,1,0,0,2,0.0,4,0,0,36,25,BUF,7,0,0
0.5434,21,25,2017-11-23T00:00:00Z,2017020327,R,1,1,0,0,CBJ,1,1.0,1,0,0,1,0.0,2,0,0,41,22,CGY,20,0,0
